id,name,lat,lon,from,to,heading,volume,coverage
52576V1126026,Gimle,69.683548,18.998967,2018-01-05T21:00:00+01:00,2018-01-05T22:00:00+01:00,Stakkevollan,0.0,0.0
52576V1126026,Gimle,69.683548,18.998967,2018-01-05T21:00:00+01:00,2018-01-05T22:00:00+01:00,UNN,0.0,0.0
52576V1126026,Gimle,69.683548,18.998967,2018-01-05T22:00:00+01:00,2018-01-05T23:00:00+01:00,Stakkevollan,0.0,0.0
52576V1126026,Gimle,69.683548,18.998967,2018-01-05T22:00:00+01:00,2018-01-05T23:00:00+01:00,UNN,0.0,0.0
52576V1126026,Gimle,69.683548,18.998967,2018-01-05T23:00:00+01:00,2018-01-06T00:00:00+01:00,Stakkevollan,0.0,0.0
52576V1126026,Gimle,69.683548,18.998967,2018-01-05T23:00:00+01:00,2018-01-06T00:00:00+01:00,UNN,0.0,0.0
52576V1126026,Gimle,69.683548,18.998967,2018-01-06T00:00:00+01:00,2018-01-06T01:00:00+01:00,Stakkevollan,0.0,0.0
52576V1126026,Gimle,69.683548,18.998967,2018-01-06T00:00:00+01:00,2018-01-06T01:00:00+01:00,UNN,0.0,0.0
52576V1126026,Gimle,69.683548,18.998967,2018-01-06T01:00:00+01:00,2018-01-06T02:00:00+01:00,Stakkevollan,0.0,0.0
52576V1126026,Gimle,69.683548,18.998967,2018-01-06T01:00:00+01:00,2018-01-06T02:00:00+01:00,UNN,0.0,0.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-01T22:00:00+01:00,2018-01-01T23:00:00+01:00,Tromsøya,85.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-01T22:00:00+01:00,2018-01-01T23:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-01T23:00:00+01:00,2018-01-02T00:00:00+01:00,Tromsøya,43.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-01T23:00:00+01:00,2018-01-02T00:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T00:00:00+01:00,2018-01-02T01:00:00+01:00,Tromsøya,29.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T00:00:00+01:00,2018-01-02T01:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T01:00:00+01:00,2018-01-02T02:00:00+01:00,Tromsøya,11.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T01:00:00+01:00,2018-01-02T02:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T02:00:00+01:00,2018-01-02T03:00:00+01:00,Tromsøya,8.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T02:00:00+01:00,2018-01-02T03:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T03:00:00+01:00,2018-01-02T04:00:00+01:00,Tromsøya,12.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T03:00:00+01:00,2018-01-02T04:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T04:00:00+01:00,2018-01-02T05:00:00+01:00,Tromsøya,28.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T04:00:00+01:00,2018-01-02T05:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T05:00:00+01:00,2018-01-02T06:00:00+01:00,Tromsøya,75.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T05:00:00+01:00,2018-01-02T06:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T06:00:00+01:00,2018-01-02T07:00:00+01:00,Tromsøya,442.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T06:00:00+01:00,2018-01-02T07:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T07:00:00+01:00,2018-01-02T08:00:00+01:00,Tromsøya,1029.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T07:00:00+01:00,2018-01-02T08:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T08:00:00+01:00,2018-01-02T09:00:00+01:00,Tromsøya,453.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T08:00:00+01:00,2018-01-02T09:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T09:00:00+01:00,2018-01-02T10:00:00+01:00,Tromsøya,301.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T09:00:00+01:00,2018-01-02T10:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T10:00:00+01:00,2018-01-02T11:00:00+01:00,Tromsøya,296.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T10:00:00+01:00,2018-01-02T11:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T11:00:00+01:00,2018-01-02T12:00:00+01:00,Tromsøya,288.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T11:00:00+01:00,2018-01-02T12:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T12:00:00+01:00,2018-01-02T13:00:00+01:00,Tromsøya,301.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T12:00:00+01:00,2018-01-02T13:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T13:00:00+01:00,2018-01-02T14:00:00+01:00,Tromsøya,338.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T13:00:00+01:00,2018-01-02T14:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T14:00:00+01:00,2018-01-02T15:00:00+01:00,Tromsøya,310.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T14:00:00+01:00,2018-01-02T15:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T15:00:00+01:00,2018-01-02T16:00:00+01:00,Tromsøya,354.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T15:00:00+01:00,2018-01-02T16:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T16:00:00+01:00,2018-01-02T17:00:00+01:00,Tromsøya,285.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T16:00:00+01:00,2018-01-02T17:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T17:00:00+01:00,2018-01-02T18:00:00+01:00,Tromsøya,290.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T17:00:00+01:00,2018-01-02T18:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T18:00:00+01:00,2018-01-02T19:00:00+01:00,Tromsøya,292.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T18:00:00+01:00,2018-01-02T19:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T19:00:00+01:00,2018-01-02T20:00:00+01:00,Tromsøya,221.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T19:00:00+01:00,2018-01-02T20:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T20:00:00+01:00,2018-01-02T21:00:00+01:00,Tromsøya,174.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T20:00:00+01:00,2018-01-02T21:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T21:00:00+01:00,2018-01-02T22:00:00+01:00,Tromsøya,145.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T21:00:00+01:00,2018-01-02T22:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T22:00:00+01:00,2018-01-02T23:00:00+01:00,Tromsøya,81.0,98.26
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T22:00:00+01:00,2018-01-02T23:00:00+01:00,Tomasjord,0.0,98.26
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T23:00:00+01:00,2018-01-03T00:00:00+01:00,Tromsøya,38.0,97.46
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-02T23:00:00+01:00,2018-01-03T00:00:00+01:00,Tomasjord,0.0,97.46
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T00:00:00+01:00,2018-01-03T01:00:00+01:00,Tromsøya,20.0,97.56
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T00:00:00+01:00,2018-01-03T01:00:00+01:00,Tomasjord,0.0,97.56
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T01:00:00+01:00,2018-01-03T02:00:00+01:00,Tromsøya,8.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T01:00:00+01:00,2018-01-03T02:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T02:00:00+01:00,2018-01-03T03:00:00+01:00,Tromsøya,10.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T02:00:00+01:00,2018-01-03T03:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T03:00:00+01:00,2018-01-03T04:00:00+01:00,Tromsøya,5.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T03:00:00+01:00,2018-01-03T04:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T04:00:00+01:00,2018-01-03T05:00:00+01:00,Tromsøya,24.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T04:00:00+01:00,2018-01-03T05:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T05:00:00+01:00,2018-01-03T06:00:00+01:00,Tromsøya,81.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T05:00:00+01:00,2018-01-03T06:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T06:00:00+01:00,2018-01-03T07:00:00+01:00,Tromsøya,424.0,99.61
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T06:00:00+01:00,2018-01-03T07:00:00+01:00,Tomasjord,0.0,99.61
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T07:00:00+01:00,2018-01-03T08:00:00+01:00,Tromsøya,1125.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T07:00:00+01:00,2018-01-03T08:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T08:00:00+01:00,2018-01-03T09:00:00+01:00,Tromsøya,602.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T08:00:00+01:00,2018-01-03T09:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T09:00:00+01:00,2018-01-03T10:00:00+01:00,Tromsøya,284.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T09:00:00+01:00,2018-01-03T10:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T10:00:00+01:00,2018-01-03T11:00:00+01:00,Tromsøya,289.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T10:00:00+01:00,2018-01-03T11:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T11:00:00+01:00,2018-01-03T12:00:00+01:00,Tromsøya,300.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T11:00:00+01:00,2018-01-03T12:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T12:00:00+01:00,2018-01-03T13:00:00+01:00,Tromsøya,311.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T12:00:00+01:00,2018-01-03T13:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T13:00:00+01:00,2018-01-03T14:00:00+01:00,Tromsøya,317.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T13:00:00+01:00,2018-01-03T14:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T14:00:00+01:00,2018-01-03T15:00:00+01:00,Tromsøya,302.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T14:00:00+01:00,2018-01-03T15:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T15:00:00+01:00,2018-01-03T16:00:00+01:00,Tromsøya,325.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T15:00:00+01:00,2018-01-03T16:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T16:00:00+01:00,2018-01-03T17:00:00+01:00,Tromsøya,286.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T16:00:00+01:00,2018-01-03T17:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T17:00:00+01:00,2018-01-03T18:00:00+01:00,Tromsøya,268.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T17:00:00+01:00,2018-01-03T18:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T18:00:00+01:00,2018-01-03T19:00:00+01:00,Tromsøya,314.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T18:00:00+01:00,2018-01-03T19:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T19:00:00+01:00,2018-01-03T20:00:00+01:00,Tromsøya,241.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T19:00:00+01:00,2018-01-03T20:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T20:00:00+01:00,2018-01-03T21:00:00+01:00,Tromsøya,217.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T20:00:00+01:00,2018-01-03T21:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T21:00:00+01:00,2018-01-03T22:00:00+01:00,Tromsøya,122.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T21:00:00+01:00,2018-01-03T22:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T22:00:00+01:00,2018-01-03T23:00:00+01:00,Tromsøya,83.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T22:00:00+01:00,2018-01-03T23:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T23:00:00+01:00,2018-01-04T00:00:00+01:00,Tromsøya,36.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-03T23:00:00+01:00,2018-01-04T00:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T00:00:00+01:00,2018-01-04T01:00:00+01:00,Tromsøya,21.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T00:00:00+01:00,2018-01-04T01:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T01:00:00+01:00,2018-01-04T02:00:00+01:00,Tromsøya,16.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T01:00:00+01:00,2018-01-04T02:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T02:00:00+01:00,2018-01-04T03:00:00+01:00,Tromsøya,14.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T02:00:00+01:00,2018-01-04T03:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T03:00:00+01:00,2018-01-04T04:00:00+01:00,Tromsøya,13.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T03:00:00+01:00,2018-01-04T04:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T04:00:00+01:00,2018-01-04T05:00:00+01:00,Tromsøya,24.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T04:00:00+01:00,2018-01-04T05:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T05:00:00+01:00,2018-01-04T06:00:00+01:00,Tromsøya,71.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T05:00:00+01:00,2018-01-04T06:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T06:00:00+01:00,2018-01-04T07:00:00+01:00,Tromsøya,413.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T06:00:00+01:00,2018-01-04T07:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T07:00:00+01:00,2018-01-04T08:00:00+01:00,Tromsøya,1114.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T07:00:00+01:00,2018-01-04T08:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T08:00:00+01:00,2018-01-04T09:00:00+01:00,Tromsøya,689.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T08:00:00+01:00,2018-01-04T09:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T09:00:00+01:00,2018-01-04T10:00:00+01:00,Tromsøya,357.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T09:00:00+01:00,2018-01-04T10:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T10:00:00+01:00,2018-01-04T11:00:00+01:00,Tromsøya,284.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T10:00:00+01:00,2018-01-04T11:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T11:00:00+01:00,2018-01-04T12:00:00+01:00,Tromsøya,281.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T11:00:00+01:00,2018-01-04T12:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T12:00:00+01:00,2018-01-04T13:00:00+01:00,Tromsøya,317.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T12:00:00+01:00,2018-01-04T13:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T13:00:00+01:00,2018-01-04T14:00:00+01:00,Tromsøya,297.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T13:00:00+01:00,2018-01-04T14:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T14:00:00+01:00,2018-01-04T15:00:00+01:00,Tromsøya,301.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T14:00:00+01:00,2018-01-04T15:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T15:00:00+01:00,2018-01-04T16:00:00+01:00,Tromsøya,351.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T15:00:00+01:00,2018-01-04T16:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T16:00:00+01:00,2018-01-04T17:00:00+01:00,Tromsøya,273.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T16:00:00+01:00,2018-01-04T17:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T17:00:00+01:00,2018-01-04T18:00:00+01:00,Tromsøya,297.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T17:00:00+01:00,2018-01-04T18:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T18:00:00+01:00,2018-01-04T19:00:00+01:00,Tromsøya,272.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T18:00:00+01:00,2018-01-04T19:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T19:00:00+01:00,2018-01-04T20:00:00+01:00,Tromsøya,240.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T19:00:00+01:00,2018-01-04T20:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T20:00:00+01:00,2018-01-04T21:00:00+01:00,Tromsøya,228.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T20:00:00+01:00,2018-01-04T21:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T21:00:00+01:00,2018-01-04T22:00:00+01:00,Tromsøya,28.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T21:00:00+01:00,2018-01-04T22:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T22:00:00+01:00,2018-01-04T23:00:00+01:00,Tromsøya,0.0,66.67
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T22:00:00+01:00,2018-01-04T23:00:00+01:00,Tomasjord,2.0,66.67
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T23:00:00+01:00,2018-01-05T00:00:00+01:00,Tromsøya,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-04T23:00:00+01:00,2018-01-05T00:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-05T00:00:00+01:00,2018-01-05T01:00:00+01:00,Tromsøya,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-05T00:00:00+01:00,2018-01-05T01:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-05T01:00:00+01:00,2018-01-05T02:00:00+01:00,Tromsøya,6.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-05T01:00:00+01:00,2018-01-05T02:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-05T02:00:00+01:00,2018-01-05T03:00:00+01:00,Tromsøya,14.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-05T02:00:00+01:00,2018-01-05T03:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-05T03:00:00+01:00,2018-01-05T04:00:00+01:00,Tromsøya,10.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-05T03:00:00+01:00,2018-01-05T04:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-05T04:00:00+01:00,2018-01-05T05:00:00+01:00,Tromsøya,23.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-05T04:00:00+01:00,2018-01-05T05:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-05T05:00:00+01:00,2018-01-05T06:00:00+01:00,Tromsøya,66.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-05T05:00:00+01:00,2018-01-05T06:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-05T06:00:00+01:00,2018-01-05T07:00:00+01:00,Tromsøya,412.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-05T06:00:00+01:00,2018-01-05T07:00:00+01:00,Tomasjord,0.0,100.0
31157V2782679,Tromsøysundtunnelen T2,69.670087,19.019226,2018-01-05T07:00:00+01:00,2018-01-05T08:00:00+01:00,Tromsøya,1079.0,100.0
